play_id,ExitVelocity,HitDistance,LaunchAngle,Year,PlayerName
e8c3283c-d4e8-4667-92ca-036e457a6659,0,0,0,2025,Whit Merrifield
4c3a080d-e8dd-474e-add0-780f45d59369,0,0,0,2025,Whit Merrifield
ec258d79-4f4f-4e41-9d15-53960d593f8c,0,0,0,2025,Whit Merrifield
7527552f-f38e-40a7-88e3-67613adf4cbe,0,0,0,2025,Whit Merrifield
feec300b-10e7-46d1-86f5-7b28ff5ae6ca,0,0,0,2025,Whit Merrifield
ffa544a9-33ab-443e-a125-f8442d897e2f,0,0,0,2025,Whit Merrifield
81bcc83d-f799-4987-aaad-97beb93c748d,0,0,0,2025,Whit Merrifield
108174ec-4c45-42fe-99ad-3345af62262c,0,0,0,2025,Whit Merrifield
72dfdd9d-70ff-4cbd-a424-dc96d6cf5813,0,0,0,2025,Whit Merrifield
5d0f6bef-296e-4d0e-af55-fc04ab09429d,0,0,0,2025,Whit Merrifield
56013f2a-a2ee-4a84-8d88-49965a84a7c8,0,0,0,2025,Whit Merrifield
ecf65804-14ca-48db-839c-b3544e26ba99,0,0,0,2025,Whit Merrifield
1707840e-0a5e-4460-9c02-7f8e3f28efa3,0,0,0,2025,Whit Merrifield
ceb9f558-8c00-4209-a933-d4a67f90200e,0,0,2,2025,Kevin Kiermaier
df60dce4-4dae-43b4-b980-d6166192fc51,0,0,2,2025,Kevin Kiermaier
da7e62a8-ceae-4df7-9f2f-1278ce678638,0,0,2,2025,Kevin Kiermaier
6d40db3e-7181-4096-b1c1-198c63ab5bb8,0,0,2,2025,Kevin Kiermaier
4fc6a087-f74b-446a-b09e-1f115c2c809b,0,0,2,2025,Kevin Kiermaier
7e3476cb-cd99-451c-9078-81a46e3780e3,0,0,2,2025,Kevin Kiermaier
1b3f7a4a-f025-4278-9bbc-db890617e22f,0,0,2,2025,Kevin Kiermaier
24823d1c-bf62-4763-90b3-b5abc4708897,0,0,2,2025,Kevin Kiermaier
6e6a102d-2b95-46d5-83ac-f29a3e36f219,0,0,2,2025,Kevin Kiermaier
05c1c79e-80a8-4ee3-9c14-74b2c25ace99,0,0,2,2025,Kevin Kiermaier
120347e5-b27c-4a95-ac9b-a291a879bc30,0,0,2,2025,Kevin Kiermaier
c0353c1b-389d-40a1-bdad-4accdc96dd84,0,0,2,2025,Kevin Kiermaier
36ba9d75-9463-4ce4-a106-0859c0fb0c50,0,0,2,2025,Kevin Kiermaier
4754d193-75de-40cb-999b-325fc7fbd318,0,0,2,2025,Kevin Kiermaier
a673a643-6e40-40b7-a9c4-5d727a75af06,0,0,2,2025,Kevin Kiermaier
8f04f41d-afec-4e5a-986d-e012caacafaa,0,0,2,2025,Kevin Kiermaier
4c1d65c3-742a-44e1-b854-ec6679929b96,0,0,2,2025,Kevin Kiermaier
25bfe1eb-ec05-4ac1-8a73-e8172b850e29,0,0,2,2025,Kevin Kiermaier
7de7306a-6a94-438c-bd1b-89c2ea942866,0,0,2,2025,Kevin Kiermaier
4c3bf713-02aa-4a0b-9632-a351e789251f,0,0,2,2025,Kevin Kiermaier
f0d12cd6-e0ac-4cfc-b794-6d1caf470e18,0,0,2,2025,Kevin Kiermaier
c3f0dcc2-bcc4-4aec-804c-6e42718c9b74,0,0,2,2025,Kevin Kiermaier
548b98dc-f2de-491a-bfb0-170244829bb2,0,0,2,2025,Kevin Kiermaier
d66aff09-d97e-4884-9ea6-1521c87e8092,0,0,2,2025,Kevin Kiermaier
06e7ec0a-6775-45fb-9f46-e529cbf2c1aa,0,0,2,2025,Kevin Kiermaier
9025b876-b34b-452d-a752-bc5e6503dfd0,0,0,2,2025,Davis Schneider
feea7130-9844-4a44-a16d-1cd6f8353cde,0,0,2,2025,Davis Schneider
d3b9770e-48e5-4b0c-9182-8790ceb905dd,0,0,2,2025,Davis Schneider
b9d75a4a-42c0-46ff-ba16-22790f5593c9,0,0,2,2025,Davis Schneider
4ad0bb4c-b241-4f8e-a4d5-d36b1b8a23ab,0,0,2,2025,Davis Schneider
4772db01-e71b-40b0-9546-8e224d12643b,0,0,2,2025,Davis Schneider
c18e8d44-4f47-4b63-9c23-331a17cbe83d,0,0,2,2025,Davis Schneider
2024efdc-c86d-49e2-b4d5-55cfa6ddc540,0,0,2,2025,Davis Schneider
b9b6e1b9-00e8-4adc-9b87-4a456756f206,0,0,2,2025,Davis Schneider
8a42ac89-dcf7-4cae-9850-4eb32363a898,0,0,2,2025,Davis Schneider
3effc00c-d269-4924-be27-8029d6d72694,0,0,2,2025,Davis Schneider
2fa0afdd-52be-41c0-b39a-68f85ebee035,0,0,2,2025,Davis Schneider
b36c8b44-1287-40de-ae77-1104053451e1,0,0,0,2025,Santiago Espinal
c2f08f75-860d-440d-99ba-7708a34433cb,0,0,0,2025,Santiago Espinal
17eec1a6-a426-4d21-9bf2-62aade71e77e,0,0,0,2025,Santiago Espinal
d6b4995f-3387-4737-86a4-61672583c9e6,0,0,0,2025,Santiago Espinal
c9ecf92e-a420-475f-8efd-db8a2166ef20,0,0,0,2025,Santiago Espinal
fe6a895a-c3ea-4814-8bd6-ad64f5d06e6a,0,0,0,2025,Santiago Espinal
aacc85a8-93a0-4c03-b3a5-99707e27b917,0,0,0,2025,Santiago Espinal
474f3802-3415-499b-80c7-00cc39545fdb,0,0,0,2025,Santiago Espinal
c69b10a0-f763-4efa-a1aa-b073a4e8cf4d,0,0,2,2025,George Springer
78c58456-afe9-4593-a1a3-212afcb31e27,0,0,2,2025,George Springer
abbc0e54-3833-47d5-a260-e1980141a64a,0,0,2,2025,George Springer
3a1e5d8d-21f0-4c5d-934d-1d0952a303c0,0,0,2,2025,George Springer
70c073b5-6918-4b32-82d0-6f76b41a5382,0,0,2,2025,George Springer
a252ac11-b640-4f21-b968-7d9d0d7185a1,0,0,2,2025,George Springer
f74d70bc-aa79-486e-8d04-02edcabbe428,0,0,2,2025,George Springer
024bfb83-1150-47a1-9d40-af43772fca53,0,0,2,2025,George Springer
feb29365-5b46-48bb-83f2-5c14388e034e,0,0,2,2025,George Springer
2bc0bd9a-12d2-4162-a47e-bcddfaf60430,0,0,2,2025,George Springer
f4180926-bba9-4c69-a953-7cf9b14f4109,0,0,2,2025,George Springer
4a2ecfc7-5423-44ac-b4b1-d424a1a10413,0,0,2,2025,George Springer
7d109f7e-9662-4ff1-b40b-1d70bc00c694,0,0,2,2025,George Springer
e5a62aa4-31ce-423f-b911-35b8866b81e9,0,0,2,2025,George Springer
6bb0a712-7fe7-43f5-a2df-2d6022b93b12,0,0,2,2025,George Springer
ae86466d-a9aa-49e3-9e71-5e4226f5f8f1,0,0,2,2025,George Springer
fb449a8b-b81a-4587-afb4-497dbf05b79e,0,0,2,2025,George Springer
29a603eb-48e1-4bfb-bc24-404d16c3822e,0,0,2,2025,George Springer
e7062005-39e1-4583-9322-dcf73df6c269,0,0,2,2025,George Springer
61ff2631-740d-4b58-8985-0ac7450a48a8,0,0,2,2025,George Springer
e8abe3c0-0a73-42c2-8955-d79b0f261ae1,0,0,2,2025,George Springer
6bb1b383-891d-4fd5-b256-94ac7f0fdead,0,0,2,2025,George Springer
7d8391cd-dd31-46b9-a77b-b3a976cf8756,0,0,2,2025,George Springer
33aad4fc-b648-4c5d-bc0e-2c2151b97ffd,0,0,2,2025,George Springer
603edfe1-1f24-4b0a-8a56-c54b7e440864,0,0,2,2025,George Springer
6ef9a398-0415-43c3-ac67-807bbc583d6a,0,0,2,2025,George Springer
ecaca6b7-8343-41e3-8f7f-2e5c89ba0d67,0,0,2,2025,George Springer
2a42fb47-c3a8-42d0-b5e4-870e846889ea,0,0,2,2025,George Springer
69dd683b-9264-4045-aa39-cd85a914bc2e,0,0,2,2025,George Springer
3cde247f-1d4a-44f0-93c8-dca8b89bc290,0,0,2,2025,George Springer
daf00ea8-db3c-4e50-a44c-17623b6778ed,0,0,2,2025,George Springer
df3edaea-953d-4893-95d2-3952858761d9,0,0,2,2025,George Springer
af9d1a5c-f44a-442b-bf12-1515d4c1d91f,0,0,2,2025,George Springer
ce975e61-c55b-4eed-a92a-29d9984d6695,0,0,2,2025,George Springer
484fbb6c-29dd-4a97-9ac6-bc6290f433cb,0,0,2,2025,George Springer
94004695-09e4-4744-bb19-533edf07cc93,0,0,2,2025,George Springer
49a00a9b-21c2-4706-988c-99c194721297,0,0,2,2025,George Springer
9cc7cb5d-f2af-4127-ae38-ca605114fc7a,0,0,2,2025,George Springer
5c131b71-04c7-4b23-8e92-abb38a0d9b15,0,0,2,2025,George Springer
3eb49d9f-d007-4da1-a75b-774f0e8bf08e,0,0,2,2025,George Springer
47acaf6f-fb0c-4951-958b-76049411cfda,0,0,2,2025,George Springer
288b7e2c-87ad-4d2d-8a00-d138e4f40d84,0,0,2,2025,George Springer
244417f7-394a-45ac-b4c8-9075e40f3dc9,0,0,2,2025,George Springer
7748badb-061d-41ec-a51d-605ea77ddf94,0,0,2,2025,George Springer
ec58dfe0-c13c-45fd-9b29-da6dcca66898,0,0,2,2025,George Springer
21cbeac6-f427-412d-adfb-99c2f355edf2,0,0,2,2025,George Springer
fcb27aeb-4b9b-4868-95f6-e73cfcf2b289,0,0,2,2025,George Springer
14133b49-094c-4102-beaf-8d0d9d9321c0,0,0,2,2025,George Springer
1421aabe-7063-4902-9a46-4b2c239394cb,0,0,2,2025,George Springer
408d6a3f-f086-435a-8316-803920e32e4b,0,0,2,2025,George Springer
9d5a5749-0cb6-4719-aa20-4ea4b10bd94a,0,0,2,2025,George Springer
86a6bddb-4e18-4003-bc0b-dec4a34a8b03,0,0,2,2025,George Springer
2d6363ad-8ff2-49cc-bf21-d8cdfdc55999,0,0,2,2025,George Springer
8a8cf5be-f65a-4af2-93cd-d9c1d19d8c23,0,0,2,2025,George Springer
dc69d50b-5ade-4059-8cda-9a8d4bca4aaa,0,0,2,2025,George Springer
e2034def-c344-4afc-b027-d93b66fd946e,0,0,2,2025,George Springer
c4fb6b83-32e9-4a68-b99f-0397b5543ce4,0,0,2,2025,George Springer
ae095ed0-22f1-44d5-8401-089d0414db56,0,0,2,2025,George Springer
dffff71d-afb1-4b5b-9569-6ba342c117ba,0,0,2,2025,George Springer
9221b582-3969-4368-9a57-bad45f08692b,0,0,2,2025,George Springer
700a4325-9e4e-461d-8295-6dce2ec671b7,0,0,2,2025,George Springer
670e7ba9-7a5f-4024-b9f0-9fc7ce2f602a,0,0,2,2025,George Springer
f65af2da-18a7-4250-a7a1-58fec7433616,0,0,2,2025,George Springer
e4702965-26e4-4f70-a446-8333844af5b2,0,0,2,2025,George Springer
5ee130b3-3b7c-4e00-8cc4-d7ce478c69f2,0,0,2,2025,George Springer
cf83fb1e-a98a-41ae-b011-5b50de09ddac,0,0,2,2025,George Springer
adc4b28e-e3b9-4bd2-92f2-6d4e0fe0c70c,0,0,2,2025,George Springer
e52c6656-d4d0-452d-8b22-04f0a8726c02,0,0,2,2025,George Springer
316d51e4-94c9-4d6c-9a13-0acd36683a50,0,0,2,2025,George Springer
2c88ed6d-bd9d-4d78-b0f0-2b352cfb393d,0,0,2,2025,George Springer
68b28ea4-30fe-4700-a61d-30b4787e8218,0,0,0,2025,Cavan Biggio
56b2f644-2548-4303-9f46-c078a38fb5ed,0,0,0,2025,Cavan Biggio
b1cb40a3-6ecf-4449-8510-b7bbc43fdad0,0,0,0,2025,Cavan Biggio
307d1887-17f4-42fe-b6df-c83307f1df73,0,0,0,2025,Cavan Biggio
100002,0,0,2,2025,Tyler Heineman
100003,0,0,0,2025,Vladimir Guerrero Jr.
a945d7d4-6b6d-4ff4-8790-9bfb8ccddace,0,0,0,2025,Alejandro Kirk
65eab558-4714-484f-9a02-a89115d434e3,0,0,0,2025,Alejandro Kirk
f2cb2a22-d377-4d8e-bbc4-9622292cb83e,0,0,0,2025,Alejandro Kirk
23932a67-c52f-4997-9cd2-23c9472258fb,0,0,0,2025,Alejandro Kirk
1bdeeb30-af2f-4433-a03d-a59e988e0013,0,0,0,2025,Alejandro Kirk
